kind,formation_name,letter,slot_id,slot_type,slot_min_max,unit_choice,unit_name,name,team_position_in_unit,team_position_in_slot,team_role,designation,base
formation,Merkava 3 Tank Company,ג (Gimel),S5,Recce,0-1 (choice),B,M113 Recce Platoon,ZELDA,4,7,Recce,507ג,20x30
formation,Merkava 3 Tank Company,ג (Gimel),S5,Recce,0-1 (choice),C,Rabbi Recce Platoon,RABBI,1,8,Recce,508ג,20x30
formation,Merkava 3 Tank Company,ג (Gimel),S5,Recce,0-1 (choice),C,Rabbi Recce Platoon,RABBI,2,9,Recce,509ג,20x30
formation,Merkava 3 Tank Company,ג (Gimel),S5,Recce,0-1 (choice),C,Rabbi Recce Platoon,RABBI,3,10,Recce,510ג,20x30
formation,Merkava 3 Tank Company,ג (Gimel),S5,Recce,0-1 (choice),C,Rabbi Recce Platoon,UH-1,4,11,Transport heli,511ג,20x40
formation,Merkava 3 Tank Company,ג (Gimel),S5,Recce,0-1 (choice),C,Rabbi Recce Platoon,UH-1,5,12,Transport heli,512ג,20x40
formation,Merkava 3 Tank Company,ג (Gimel),S6,Infantry,0-1 (choice),A,Mech Infantry Platoon,GALIL,1,1,Galil rifle (M72 LAW),601ג,40x20
formation,Merkava 3 Tank Company,ג (Gimel),S6,Infantry,0-1 (choice),A,Mech Infantry Platoon,GALIL,2,2,Galil rifle (M72 LAW),602ג,40x20
formation,Merkava 3 Tank Company,ג (Gimel),S6,Infantry,0-1 (choice),A,Mech Infantry Platoon,GALIL,3,3,Galil rifle (M72 LAW),603ג,40x20
formation,Merkava 3 Tank Company,ג (Gimel),S6,Infantry,0-1 (choice),A,Mech Infantry Platoon,GALIL,4,4,Galil rifle (M72 LAW),604ג,40x20
formation,Merkava 3 Tank Company,ג (Gimel),S6,Infantry,0-1 (choice),A,Mech Infantry Platoon,FN MAG,5,5,FN MAG (M72 LAW),605ג,20x20
formation,Merkava 3 Tank Company,ג (Gimel),S6,Infantry,0-1 (choice),A,Mech Infantry Platoon,FN MAG,6,6,FN MAG (M72 LAW),606ג,20x20
formation,Merkava 3 Tank Company,ג (Gimel),S6,Infantry,0-1 (choice),A,Mech Infantry Platoon,FN MAG,7,7,FN MAG (M72 LAW),607ג,20x20
formation,Merkava 3 Tank Company,ג (Gimel),S6,Infantry,0-1 (choice),A,Mech Infantry Platoon,RPG-7,8,8,RPG-7 (or B-300),608ג,20x20
formation,Merkava 3 Tank Company,ג (Gimel),S6,Infantry,0-1 (choice),A,Mech Infantry Platoon,RPG-7,9,9,RPG-7 (or B-300),609ג,20x20
formation,Merkava 3 Tank Company,ג (Gimel),S6,Infantry,0-1 (choice),A,Mech Infantry Platoon,RPG-7,10,10,RPG-7 (or B-300),610ג,20x20
formation,Merkava 3 Tank Company,ג (Gimel),S6,Infantry,0-1 (choice),A,Mech Infantry Platoon,M47 DRAGON,11,11,M47 Dragon (or Dragon 2),611ג,20x20
formation,Merkava 3 Tank Company,ג (Gimel),S6,Infantry,0-1 (choice),A,Mech Infantry Platoon,52MM,12,12,52mm mortar,612ג,20x20
formation,Merkava 3 Tank Company,ג (Gimel),S6,Infantry,0-1 (choice),A,Mech Infantry Platoon,ZELDA,13,13,Transport (M113),613ג,20x30
formation,Merkava 3 Tank Company,ג (Gimel),S6,Infantry,0-1 (choice),A,Mech Infantry Platoon,ZELDA,14,14,Transport (M113),614ג,20x30
formation,Merkava 3 Tank Company,ג (Gimel),S6,Infantry,0-1 (choice),A,Mech Infantry Platoon,ZELDA,15,15,Transport (M113),615ג,20x30
formation,Merkava 3 Tank Company,ג (Gimel),S6,Infantry,0-1 (choice),A,Mech Infantry Platoon,ZELDA,16,16,Transport (M113),616ג,20x30
formation,Merkava 3 Tank Company,ג (Gimel),S6,Infantry,0-1 (choice),A,Mech Infantry Platoon,VAYZATA,17,17,Transport (Vayzata variant),617ג,20x30
formation,Merkava 3 Tank Company,ג (Gimel),S6,Infantry,0-1 (choice),A,Mech Infantry Platoon,VAYZATA,18,18,Transport (Vayzata variant),618ג,20x30
formation,Merkava 3 Tank Company,ג (Gimel),S6,Infantry,0-1 (choice),A,Mech Infantry Platoon,VAYZATA,19,19,Transport (Vayzata variant),619ג,20x30
formation,Merkava 3 Tank Company,ג (Gimel),S6,Infantry,0-1 (choice),A,Mech Infantry Platoon,VAYZATA,20,20,Transport (Vayzata variant),620ג,20x30
formation,Merkava 3 Tank Company,ג (Gimel),S6,Infantry,0-1 (choice),A,Mech Infantry Platoon,NAGMASH,21,21,Transport (Nagmasho't variant),621ג,20x30
formation,Merkava 3 Tank Company,ג (Gimel),S6,Infantry,0-1 (choice),A,Mech Infantry Platoon,NAGMASH,22,22,Transport (Nagmasho't variant),622ג,20x30
formation,Merkava 3 Tank Company,ג (Gimel),S6,Infantry,0-1 (choice),A,Mech Infantry Platoon,NAGMASH,23,23,Transport (Nagmasho't variant),623ג,20x30
formation,Merkava 3 Tank Company,ג (Gimel),S6,Infantry,0-1 (choice),A,Mech Infantry Platoon,NAGMASH,24,24,Transport (Nagmasho't variant),624ג,20x30
formation,Merkava 3 Tank Company,ג (Gimel),S6,Infantry,0-1 (choice),B,Reserve Infantry Platoon,GALIL,1,25,Galil rifle (M72 LAW) [Reserve],625ג,40x20
formation,Merkava 3 Tank Company,ג (Gimel),S6,Infantry,0-1 (choice),B,Reserve Infantry Platoon,GALIL,2,26,Galil rifle (M72 LAW) [Reserve],626ג,40x20
formation,Merkava 3 Tank Company,ג (Gimel),S6,Infantry,0-1 (choice),B,Reserve Infantry Platoon,GALIL,3,27,Galil rifle (M72 LAW) [Reserve],627ג,40x20
formation,Merkava 3 Tank Company,ג (Gimel),S6,Infantry,0-1 (choice),B,Reserve Infantry Platoon,GALIL,4,28,Galil rifle (M72 LAW) [Reserve],628ג,40x20
formation,Merkava 3 Tank Company,ג (Gimel),S6,Infantry,0-1 (choice),B,Reserve Infantry Platoon,FN MAG,5,29,FN MAG (M72 LAW) [Reserve],629ג,20x20
formation,Merkava 3 Tank Company,ג (Gimel),S6,Infantry,0-1 (choice),B,Reserve Infantry Platoon,FN MAG,6,30,FN MAG (M72 LAW) [Reserve],630ג,20x20
formation,Merkava 3 Tank Company,ג (Gimel),S6,Infantry,0-1 (choice),B,Reserve Infantry Platoon,FN MAG,7,31,FN MAG (M72 LAW) [Reserve],631ג,20x20
formation,Merkava 3 Tank Company,ג (Gimel),S6,Infantry,0-1 (choice),B,Reserve Infantry Platoon,RPG-7,8,32,RPG-7 [Reserve],632ג,20x20
formation,Merkava 3 Tank Company,ג (Gimel),S6,Infantry,0-1 (choice),B,Reserve Infantry Platoon,RPG-7,9,33,RPG-7 [Reserve],633ג,20x20
formation,Merkava 3 Tank Company,ג (Gimel),S6,Infantry,0-1 (choice),B,Reserve Infantry Platoon,RPG-7,10,34,RPG-7 [Reserve],634ג,20x20
formation,Merkava 3 Tank Company,ג (Gimel),S6,Infantry,0-1 (choice),B,Reserve Infantry Platoon,M47 DRAGON,11,35,M47 Dragon (or Dragon 2) [Reserve],635ג,20x20
formation,Merkava 3 Tank Company,ג (Gimel),S6,Infantry,0-1 (choice),B,Reserve Infantry Platoon,52MM,12,36,52mm mortar [Reserve],636ג,20x20
formation,Merkava 3 Tank Company,ג (Gimel),S6,Infantry,0-1 (choice),B,Reserve Infantry Platoon,ZELDA,13,37,Transport (Reserve M113),637ג,20x30
formation,Merkava 3 Tank Company,ג (Gimel),S6,Infantry,0-1 (choice),B,Reserve Infantry Platoon,ZELDA,14,38,Transport (Reserve M113),638ג,20x30
formation,Merkava 3 Tank Company,ג (Gimel),S6,Infantry,0-1 (choice),B,Reserve Infantry Platoon,ZELDA,15,39,Transport (Reserve M113),639ג,20x30
formation,Merkava 3 Tank Company,ג (Gimel),S6,Infantry,0-1 (choice),B,Reserve Infantry Platoon,ZELDA,16,40,Transport (Reserve M113),640ג,20x30
formation,Merkava 2 Tank Company,ד (Dalet),S1,HQ,1-2,A,Merkava 2 Tank Company HQ,MERKAVA 2,1,1,HQ Tank,001ד,20x40
formation,Merkava 2 Tank Company,ד (Dalet),S1,HQ,1-2,A,Merkava 2 Tank Company HQ,MERKAVA 2,2,2,HQ Tank,002ד,20x40
formation,Merkava 2 Tank Company,ד (Dalet),S2a,Combat,1 of 2 mandatory,A,Merkava 2 Tank Platoon (1st),MERKAVA 2,1,1,Tank,101ד,20x40
formation,Merkava 2 Tank Company,ד (Dalet),S2a,Combat,1 of 2 mandatory,A,Merkava 2 Tank Platoon (1st),MERKAVA 2,2,2,Tank,102ד,20x40
formation,Merkava 2 Tank Company,ד (Dalet),S2a,Combat,1 of 2 mandatory,A,Merkava 2 Tank Platoon (1st),MERKAVA 2,3,3,Tank,103ד,20x40
formation,Merkava 2 Tank Company,ד (Dalet),S2b,Combat,2 of 2 mandatory,A,Merkava 2 Tank Platoon (2nd),MERKAVA 2,1,1,Tank,201ד,20x40
formation,Merkava 2 Tank Company,ד (Dalet),S2b,Combat,2 of 2 mandatory,A,Merkava 2 Tank Platoon (2nd),MERKAVA 2,2,2,Tank,202ד,20x40
formation,Merkava 2 Tank Company,ד (Dalet),S2b,Combat,2 of 2 mandatory,A,Merkava 2 Tank Platoon (2nd),MERKAVA 2,3,3,Tank,203ד,20x40
formation,Merkava 2 Tank Company,ד (Dalet),S3,Combat,1 (choice),A,Merkava 2 Tank Platoon,MERKAVA 2,1,1,Tank,301ד,20x40
formation,Merkava 2 Tank Company,ד (Dalet),S3,Combat,1 (choice),A,Merkava 2 Tank Platoon,MERKAVA 2,2,2,Tank,302ד,20x40
formation,Merkava 2 Tank Company,ד (Dalet),S3,Combat,1 (choice),A,Merkava 2 Tank Platoon,MERKAVA 2,3,3,Tank,303ד,20x40
formation,Merkava 2 Tank Company,ד (Dalet),S3,Combat,1 (choice),B,Merkava 1 Tank Platoon,MERKAVA 1,1,4,Tank,304ד,20x40
formation,Merkava 2 Tank Company,ד (Dalet),S3,Combat,1 (choice),B,Merkava 1 Tank Platoon,MERKAVA 1,2,5,Tank,305ד,20x40
formation,Merkava 2 Tank Company,ד (Dalet),S3,Combat,1 (choice),B,Merkava 1 Tank Platoon,MERKAVA 1,3,6,Tank,306ד,20x40
formation,Merkava 2 Tank Company,ד (Dalet),S3,Combat,1 (choice),C,Merkava 3 Tank Platoon,MERKAVA 3,1,7,Tank,307ד,20x40
formation,Merkava 2 Tank Company,ד (Dalet),S3,Combat,1 (choice),C,Merkava 3 Tank Platoon,MERKAVA 3,2,8,Tank,308ד,20x40
formation,Merkava 2 Tank Company,ד (Dalet),S3,Combat,1 (choice),C,Merkava 3 Tank Platoon,MERKAVA 3,3,9,Tank,309ד,20x40
formation,Merkava 2 Tank Company,ד (Dalet),S4,Combat,1,A,Merkava 2 Tank Platoon (3rd),MERKAVA 2,1,1,Tank,401ד,20x40
formation,Merkava 2 Tank Company,ד (Dalet),S4,Combat,1,A,Merkava 2 Tank Platoon (3rd),MERKAVA 2,2,2,Tank,402ד,20x40
formation,Merkava 2 Tank Company,ד (Dalet),S4,Combat,1,A,Merkava 2 Tank Platoon (3rd),MERKAVA 2,3,3,Tank,403ד,20x40
formation,Merkava 2 Tank Company,ד (Dalet),S5,Recce,0-1 (choice),A,Jeep Recce Platoon,JEEP,1,1,Recce,501ד,20x30
formation,Merkava 2 Tank Company,ד (Dalet),S5,Recce,0-1 (choice),A,Jeep Recce Platoon,JEEP,2,2,Recce,502ד,20x30
formation,Merkava 2 Tank Company,ד (Dalet),S5,Recce,0-1 (choice),A,Jeep Recce Platoon,JEEP,3,3,Recce,503ד,20x30
formation,Merkava 2 Tank Company,ד (Dalet),S5,Recce,0-1 (choice),B,M113 Recce Platoon,ZELDA,1,4,Recce,504ד,20x30
formation,Merkava 2 Tank Company,ד (Dalet),S5,Recce,0-1 (choice),B,M113 Recce Platoon,ZELDA,2,5,Recce,505ד,20x30
formation,Merkava 2 Tank Company,ד (Dalet),S5,Recce,0-1 (choice),B,M113 Recce Platoon,ZELDA,3,6,Recce,506ד,20x30
formation,Merkava 2 Tank Company,ד (Dalet),S5,Recce,0-1 (choice),B,M113 Recce Platoon,ZELDA,4,7,Recce,507ד,20x30
formation,Merkava 2 Tank Company,ד (Dalet),S5,Recce,0-1 (choice),C,Rabbi Recce Platoon,RABBI,1,8,Recce,508ד,20x30
formation,Merkava 2 Tank Company,ד (Dalet),S5,Recce,0-1 (choice),C,Rabbi Recce Platoon,RABBI,2,9,Recce,509ד,20x30
formation,Merkava 2 Tank Company,ד (Dalet),S5,Recce,0-1 (choice),C,Rabbi Recce Platoon,RABBI,3,10,Recce,510ד,20x30
formation,Merkava 2 Tank Company,ד (Dalet),S5,Recce,0-1 (choice),C,Rabbi Recce Platoon,UH-1,4,11,Transport heli,511ד,20x40
formation,Merkava 2 Tank Company,ד (Dalet),S5,Recce,0-1 (choice),C,Rabbi Recce Platoon,UH-1,5,12,Transport heli,512ד,20x40
formation,Merkava 2 Tank Company,ד (Dalet),S6,Infantry,0-1 (choice),A,Mech Infantry Platoon,GALIL,1,1,Galil rifle (M72 LAW),601ד,40x20
formation,Merkava 2 Tank Company,ד (Dalet),S6,Infantry,0-1 (choice),A,Mech Infantry Platoon,GALIL,2,2,Galil rifle (M72 LAW),602ד,40x20
formation,Merkava 2 Tank Company,ד (Dalet),S6,Infantry,0-1 (choice),A,Mech Infantry Platoon,GALIL,3,3,Galil rifle (M72 LAW),603ד,40x20
formation,Merkava 2 Tank Company,ד (Dalet),S6,Infantry,0-1 (choice),A,Mech Infantry Platoon,GALIL,4,4,Galil rifle (M72 LAW),604ד,40x20
formation,Merkava 2 Tank Company,ד (Dalet),S6,Infantry,0-1 (choice),A,Mech Infantry Platoon,FN MAG,5,5,FN MAG (M72 LAW),605ד,20x20
formation,Merkava 2 Tank Company,ד (Dalet),S6,Infantry,0-1 (choice),A,Mech Infantry Platoon,FN MAG,6,6,FN MAG (M72 LAW),606ד,20x20
formation,Merkava 2 Tank Company,ד (Dalet),S6,Infantry,0-1 (choice),A,Mech Infantry Platoon,FN MAG,7,7,FN MAG (M72 LAW),607ד,20x20
formation,Merkava 2 Tank Company,ד (Dalet),S6,Infantry,0-1 (choice),A,Mech Infantry Platoon,RPG-7,8,8,RPG-7 (or B-300),608ד,20x20
formation,Merkava 2 Tank Company,ד (Dalet),S6,Infantry,0-1 (choice),A,Mech Infantry Platoon,RPG-7,9,9,RPG-7 (or B-300),609ד,20x20
formation,Merkava 2 Tank Company,ד (Dalet),S6,Infantry,0-1 (choice),A,Mech Infantry Platoon,RPG-7,10,10,RPG-7 (or B-300),610ד,20x20
formation,Merkava 2 Tank Company,ד (Dalet),S6,Infantry,0-1 (choice),A,Mech Infantry Platoon,M47 DRAGON,11,11,M47 Dragon (or Dragon 2),611ד,20x20
formation,Merkava 2 Tank Company,ד (Dalet),S6,Infantry,0-1 (choice),A,Mech Infantry Platoon,52MM,12,12,52mm mortar,612ד,20x20
formation,Merkava 2 Tank Company,ד (Dalet),S6,Infantry,0-1 (choice),A,Mech Infantry Platoon,ZELDA,13,13,Transport (M113),613ד,20x30
formation,Merkava 2 Tank Company,ד (Dalet),S6,Infantry,0-1 (choice),A,Mech Infantry Platoon,ZELDA,14,14,Transport (M113),614ד,20x30
formation,Merkava 2 Tank Company,ד (Dalet),S6,Infantry,0-1 (choice),A,Mech Infantry Platoon,ZELDA,15,15,Transport (M113),615ד,20x30
formation,Merkava 2 Tank Company,ד (Dalet),S6,Infantry,0-1 (choice),A,Mech Infantry Platoon,ZELDA,16,16,Transport (M113),616ד,20x30
formation,Merkava 2 Tank Company,ד (Dalet),S6,Infantry,0-1 (choice),A,Mech Infantry Platoon,VAYZATA,17,17,Transport (Vayzata variant),617ד,20x30
formation,Merkava 2 Tank Company,ד (Dalet),S6,Infantry,0-1 (choice),A,Mech Infantry Platoon,VAYZATA,18,18,Transport (Vayzata variant),618ד,20x30
formation,Merkava 2 Tank Company,ד (Dalet),S6,Infantry,0-1 (choice),A,Mech Infantry Platoon,VAYZATA,19,19,Transport (Vayzata variant),619ד,20x30
formation,Merkava 2 Tank Company,ד (Dalet),S6,Infantry,0-1 (choice),A,Mech Infantry Platoon,VAYZATA,20,20,Transport (Vayzata variant),620ד,20x30
formation,Merkava 2 Tank Company,ד (Dalet),S6,Infantry,0-1 (choice),A,Mech Infantry Platoon,NAGMASH,21,21,Transport (Nagmasho't variant),621ד,20x30
formation,Merkava 2 Tank Company,ד (Dalet),S6,Infantry,0-1 (choice),A,Mech Infantry Platoon,NAGMASH,22,22,Transport (Nagmasho't variant),622ד,20x30
formation,Merkava 2 Tank Company,ד (Dalet),S6,Infantry,0-1 (choice),A,Mech Infantry Platoon,NAGMASH,23,23,Transport (Nagmasho't variant),623ד,20x30
formation,Merkava 2 Tank Company,ד (Dalet),S6,Infantry,0-1 (choice),A,Mech Infantry Platoon,NAGMASH,24,24,Transport (Nagmasho't variant),624ד,20x30
formation,Merkava 2 Tank Company,ד (Dalet),S6,Infantry,0-1 (choice),B,Reserve Infantry Platoon,GALIL,1,25,Galil rifle (M72 LAW) [Reserve],625ד,40x20
formation,Merkava 2 Tank Company,ד (Dalet),S6,Infantry,0-1 (choice),B,Reserve Infantry Platoon,GALIL,2,26,Galil rifle (M72 LAW) [Reserve],626ד,40x20
formation,Merkava 2 Tank Company,ד (Dalet),S6,Infantry,0-1 (choice),B,Reserve Infantry Platoon,GALIL,3,27,Galil rifle (M72 LAW) [Reserve],627ד,40x20
formation,Merkava 2 Tank Company,ד (Dalet),S6,Infantry,0-1 (choice),B,Reserve Infantry Platoon,GALIL,4,28,Galil rifle (M72 LAW) [Reserve],628ד,40x20
formation,Merkava 2 Tank Company,ד (Dalet),S6,Infantry,0-1 (choice),B,Reserve Infantry Platoon,FN MAG,5,29,FN MAG (M72 LAW) [Reserve],629ד,20x20
formation,Merkava 2 Tank Company,ד (Dalet),S6,Infantry,0-1 (choice),B,Reserve Infantry Platoon,FN MAG,6,30,FN MAG (M72 LAW) [Reserve],630ד,20x20
formation,Merkava 2 Tank Company,ד (Dalet),S6,Infantry,0-1 (choice),B,Reserve Infantry Platoon,FN MAG,7,31,FN MAG (M72 LAW) [Reserve],631ד,20x20
formation,Merkava 2 Tank Company,ד (Dalet),S6,Infantry,0-1 (choice),B,Reserve Infantry Platoon,RPG-7,8,32,RPG-7 [Reserve],632ד,20x20
formation,Merkava 2 Tank Company,ד (Dalet),S6,Infantry,0-1 (choice),B,Reserve Infantry Platoon,RPG-7,9,33,RPG-7 [Reserve],633ד,20x20
formation,Merkava 2 Tank Company,ד (Dalet),S6,Infantry,0-1 (choice),B,Reserve Infantry Platoon,RPG-7,10,34,RPG-7 [Reserve],634ד,20x20
formation,Merkava 2 Tank Company,ד (Dalet),S6,Infantry,0-1 (choice),B,Reserve Infantry Platoon,M47 DRAGON,11,35,M47 Dragon (or Dragon 2) [Reserve],635ד,20x20
formation,Merkava 2 Tank Company,ד (Dalet),S6,Infantry,0-1 (choice),B,Reserve Infantry Platoon,52MM,12,36,52mm mortar [Reserve],636ד,20x20
formation,Merkava 2 Tank Company,ד (Dalet),S6,Infantry,0-1 (choice),B,Reserve Infantry Platoon,ZELDA,13,37,Transport (Reserve M113),637ד,20x30
formation,Merkava 2 Tank Company,ד (Dalet),S6,Infantry,0-1 (choice),B,Reserve Infantry Platoon,ZELDA,14,38,Transport (Reserve M113),638ד,20x30
formation,Merkava 2 Tank Company,ד (Dalet),S6,Infantry,0-1 (choice),B,Reserve Infantry Platoon,ZELDA,15,39,Transport (Reserve M113),639ד,20x30
formation,Merkava 2 Tank Company,ד (Dalet),S6,Infantry,0-1 (choice),B,Reserve Infantry Platoon,ZELDA,16,40,Transport (Reserve M113),640ד,20x30
formation,Merkava 2 Tank Company,ה (He),S1,HQ,1-2,A,Merkava 2 Tank Company HQ,MERKAVA 2,1,1,HQ Tank,001ה,20x40
formation,Merkava 2 Tank Company,ה (He),S1,HQ,1-2,A,Merkava 2 Tank Company HQ,MERKAVA 2,2,2,HQ Tank,002ה,20x40
formation,Merkava 2 Tank Company,ה (He),S2a,Combat,1 of 2 mandatory,A,Merkava 2 Tank Platoon (1st),MERKAVA 2,1,1,Tank,101ה,20x40
formation,Merkava 2 Tank Company,ה (He),S2a,Combat,1 of 2 mandatory,A,Merkava 2 Tank Platoon (1st),MERKAVA 2,2,2,Tank,102ה,20x40
formation,Merkava 2 Tank Company,ה (He),S2a,Combat,1 of 2 mandatory,A,Merkava 2 Tank Platoon (1st),MERKAVA 2,3,3,Tank,103ה,20x40
formation,Merkava 2 Tank Company,ה (He),S2b,Combat,2 of 2 mandatory,A,Merkava 2 Tank Platoon (2nd),MERKAVA 2,1,1,Tank,201ה,20x40
formation,Merkava 2 Tank Company,ה (He),S2b,Combat,2 of 2 mandatory,A,Merkava 2 Tank Platoon (2nd),MERKAVA 2,2,2,Tank,202ה,20x40
formation,Merkava 2 Tank Company,ה (He),S2b,Combat,2 of 2 mandatory,A,Merkava 2 Tank Platoon (2nd),MERKAVA 2,3,3,Tank,203ה,20x40
formation,Merkava 2 Tank Company,ה (He),S3,Combat,1 (choice),A,Merkava 2 Tank Platoon,MERKAVA 2,1,1,Tank,301ה,20x40
formation,Merkava 2 Tank Company,ה (He),S3,Combat,1 (choice),A,Merkava 2 Tank Platoon,MERKAVA 2,2,2,Tank,302ה,20x40
formation,Merkava 2 Tank Company,ה (He),S3,Combat,1 (choice),A,Merkava 2 Tank Platoon,MERKAVA 2,3,3,Tank,303ה,20x40
formation,Merkava 2 Tank Company,ה (He),S3,Combat,1 (choice),B,Merkava 1 Tank Platoon,MERKAVA 1,1,4,Tank,304ה,20x40
formation,Merkava 2 Tank Company,ה (He),S3,Combat,1 (choice),B,Merkava 1 Tank Platoon,MERKAVA 1,2,5,Tank,305ה,20x40
formation,Merkava 2 Tank Company,ה (He),S3,Combat,1 (choice),B,Merkava 1 Tank Platoon,MERKAVA 1,3,6,Tank,306ה,20x40
formation,Merkava 2 Tank Company,ה (He),S3,Combat,1 (choice),C,Merkava 3 Tank Platoon,MERKAVA 3,1,7,Tank,307ה,20x40
formation,Merkava 2 Tank Company,ה (He),S3,Combat,1 (choice),C,Merkava 3 Tank Platoon,MERKAVA 3,2,8,Tank,308ה,20x40
formation,Merkava 2 Tank Company,ה (He),S3,Combat,1 (choice),C,Merkava 3 Tank Platoon,MERKAVA 3,3,9,Tank,309ה,20x40
formation,Merkava 2 Tank Company,ה (He),S4,Combat,1,A,Merkava 2 Tank Platoon (3rd),MERKAVA 2,1,1,Tank,401ה,20x40
formation,Merkava 2 Tank Company,ה (He),S4,Combat,1,A,Merkava 2 Tank Platoon (3rd),MERKAVA 2,2,2,Tank,402ה,20x40
formation,Merkava 2 Tank Company,ה (He),S4,Combat,1,A,Merkava 2 Tank Platoon (3rd),MERKAVA 2,3,3,Tank,403ה,20x40
formation,Merkava 2 Tank Company,ה (He),S5,Recce,0-1 (choice),A,Jeep Recce Platoon,JEEP,1,1,Recce,501ה,20x30
formation,Merkava 2 Tank Company,ה (He),S5,Recce,0-1 (choice),A,Jeep Recce Platoon,JEEP,2,2,Recce,502ה,20x30
formation,Merkava 2 Tank Company,ה (He),S5,Recce,0-1 (choice),A,Jeep Recce Platoon,JEEP,3,3,Recce,503ה,20x30
formation,Merkava 2 Tank Company,ה (He),S5,Recce,0-1 (choice),B,M113 Recce Platoon,ZELDA,1,4,Recce,504ה,20x30
formation,Merkava 2 Tank Company,ה (He),S5,Recce,0-1 (choice),B,M113 Recce Platoon,ZELDA,2,5,Recce,505ה,20x30
formation,Merkava 2 Tank Company,ה (He),S5,Recce,0-1 (choice),B,M113 Recce Platoon,ZELDA,3,6,Recce,506ה,20x30
formation,Merkava 2 Tank Company,ה (He),S5,Recce,0-1 (choice),B,M113 Recce Platoon,ZELDA,4,7,Recce,507ה,20x30
formation,Merkava 2 Tank Company,ה (He),S5,Recce,0-1 (choice),C,Rabbi Recce Platoon,RABBI,1,8,Recce,508ה,20x30
formation,Merkava 2 Tank Company,ה (He),S5,Recce,0-1 (choice),C,Rabbi Recce Platoon,RABBI,2,9,Recce,509ה,20x30
formation,Merkava 2 Tank Company,ה (He),S5,Recce,0-1 (choice),C,Rabbi Recce Platoon,RABBI,3,10,Recce,510ה,20x30
formation,Merkava 2 Tank Company,ה (He),S5,Recce,0-1 (choice),C,Rabbi Recce Platoon,UH-1,4,11,Transport heli,511ה,20x40
formation,Merkava 2 Tank Company,ה (He),S5,Recce,0-1 (choice),C,Rabbi Recce Platoon,UH-1,5,12,Transport heli,512ה,20x40
formation,Merkava 2 Tank Company,ה (He),S6,Infantry,0-1 (choice),A,Mech Infantry Platoon,GALIL,1,1,Galil rifle (M72 LAW),601ה,40x20
formation,Merkava 2 Tank Company,ה (He),S6,Infantry,0-1 (choice),A,Mech Infantry Platoon,GALIL,2,2,Galil rifle (M72 LAW),602ה,40x20
formation,Merkava 2 Tank Company,ה (He),S6,Infantry,0-1 (choice),A,Mech Infantry Platoon,GALIL,3,3,Galil rifle (M72 LAW),603ה,40x20
formation,Merkava 2 Tank Company,ה (He),S6,Infantry,0-1 (choice),A,Mech Infantry Platoon,GALIL,4,4,Galil rifle (M72 LAW),604ה,40x20
formation,Merkava 2 Tank Company,ה (He),S6,Infantry,0-1 (choice),A,Mech Infantry Platoon,FN MAG,5,5,FN MAG (M72 LAW),605ה,20x20
formation,Merkava 2 Tank Company,ה (He),S6,Infantry,0-1 (choice),A,Mech Infantry Platoon,FN MAG,6,6,FN MAG (M72 LAW),606ה,20x20
formation,Merkava 2 Tank Company,ה (He),S6,Infantry,0-1 (choice),A,Mech Infantry Platoon,FN MAG,7,7,FN MAG (M72 LAW),607ה,20x20
formation,Merkava 2 Tank Company,ה (He),S6,Infantry,0-1 (choice),A,Mech Infantry Platoon,RPG-7,8,8,RPG-7 (or B-300),608ה,20x20
formation,Merkava 2 Tank Company,ה (He),S6,Infantry,0-1 (choice),A,Mech Infantry Platoon,RPG-7,9,9,RPG-7 (or B-300),609ה,20x20
formation,Merkava 2 Tank Company,ה (He),S6,Infantry,0-1 (choice),A,Mech Infantry Platoon,RPG-7,10,10,RPG-7 (or B-300),610ה,20x20
formation,Merkava 2 Tank Company,ה (He),S6,Infantry,0-1 (choice),A,Mech Infantry Platoon,M47 DRAGON,11,11,M47 Dragon (or Dragon 2),611ה,20x20
formation,Merkava 2 Tank Company,ה (He),S6,Infantry,0-1 (choice),A,Mech Infantry Platoon,52MM,12,12,52mm mortar,612ה,20x20
formation,Merkava 2 Tank Company,ה (He),S6,Infantry,0-1 (choice),A,Mech Infantry Platoon,ZELDA,13,13,Transport (M113),613ה,20x30
formation,Merkava 2 Tank Company,ה (He),S6,Infantry,0-1 (choice),A,Mech Infantry Platoon,ZELDA,14,14,Transport (M113),614ה,20x30
formation,Merkava 2 Tank Company,ה (He),S6,Infantry,0-1 (choice),A,Mech Infantry Platoon,ZELDA,15,15,Transport (M113),615ה,20x30
formation,Merkava 2 Tank Company,ה (He),S6,Infantry,0-1 (choice),A,Mech Infantry Platoon,ZELDA,16,16,Transport (M113),616ה,20x30
formation,Merkava 2 Tank Company,ה (He),S6,Infantry,0-1 (choice),A,Mech Infantry Platoon,VAYZATA,17,17,Transport (Vayzata variant),617ה,20x30
formation,Merkava 2 Tank Company,ה (He),S6,Infantry,0-1 (choice),A,Mech Infantry Platoon,VAYZATA,18,18,Transport (Vayzata variant),618ה,20x30
formation,Merkava 2 Tank Company,ה (He),S6,Infantry,0-1 (choice),A,Mech Infantry Platoon,VAYZATA,19,19,Transport (Vayzata variant),619ה,20x30
formation,Merkava 2 Tank Company,ה (He),S6,Infantry,0-1 (choice),A,Mech Infantry Platoon,VAYZATA,20,20,Transport (Vayzata variant),620ה,20x30
