designation,name,symbol,width,base,hq,formation,group
313ק,M113 ZELDA,armored personnel carrier,20,20x30,,Reserve Infantry Company,ק
314ק,M113 ZELDA,armored personnel carrier,20,20x30,,Reserve Infantry Company,ק
315ק,M113 ZELDA,armored personnel carrier,20,20x30,,Reserve Infantry Company,ק
316ק,M113 ZELDA,armored personnel carrier,20,20x30,,Reserve Infantry Company,ק
401ק,MERKAVA 1,armor,20,20x40,,Reserve Infantry Company,ק
402ק,MERKAVA 1,armor,20,20x40,,Reserve Infantry Company,ק
403ק,MERKAVA 1,armor,20,20x40,,Reserve Infantry Company,ק
404ק,MERKAVA 2,armor,20,20x40,,Reserve Infantry Company,ק
405ק,MERKAVA 2,armor,20,20x40,,Reserve Infantry Company,ק
406ק,MERKAVA 2,armor,20,20x40,,Reserve Infantry Company,ק
407ק,MERKAVA 3,armor,20,20x40,,Reserve Infantry Company,ק
408ק,MERKAVA 3,armor,20,20x40,,Reserve Infantry Company,ק
409ק,MERKAVA 3,armor,20,20x40,,Reserve Infantry Company,ק
410ק,MAGACH 6,armor,20,20x40,,Reserve Infantry Company,ק
411ק,MAGACH 6,armor,20,20x40,,Reserve Infantry Company,ק
412ק,MAGACH 6,armor,20,20x40,,Reserve Infantry Company,ק
413ק,MAGACH 6 BLAZER,armor,20,20x40,,Reserve Infantry Company,ק
414ק,MAGACH 6 BLAZER,armor,20,20x40,,Reserve Infantry Company,ק
415ק,MAGACH 6 BLAZER,armor,20,20x40,,Reserve Infantry Company,ק
416ק,SHO'T BLAZER,armor,20,20x40,,Reserve Infantry Company,ק
417ק,SHO'T BLAZER,armor,20,20x40,,Reserve Infantry Company,ק
418ק,SHO'T BLAZER,armor,20,20x40,,Reserve Infantry Company,ק
501ק,M125,self-propelled mortar,20,20x30,,Reserve Infantry Company,ק
502ק,M125,self-propelled mortar,20,20x30,,Reserve Infantry Company,ק
503ק,M125,self-propelled mortar,20,20x30,,Reserve Infantry Company,ק
601ק,M150,anti-tank,20,20x30,,Reserve Infantry Company,ק
602ק,M150,anti-tank,20,20x30,,Reserve Infantry Company,ק
603ק,JEEP,wheeled anti-tank,20,20x30,,Reserve Infantry Company,ק
604ק,JEEP,wheeled anti-tank,20,20x30,,Reserve Infantry Company,ק
605ק,JEEP,wheeled anti-tank,20,20x30,,Reserve Infantry Company,ק
606ק,JEEP,wheeled anti-tank,20,20x30,,Reserve Infantry Company,ק
001ר,GALIL,infantry,20,20x20,true,Reserve Infantry Company,ר
002ר,M113 ZELDA,armored personnel carrier,20,20x30,,Reserve Infantry Company,ר
101ר,GALIL,infantry,40,40x20,,Reserve Infantry Company,ר
102ר,GALIL,infantry,40,40x20,,Reserve Infantry Company,ר
103ר,GALIL,infantry,40,40x20,,Reserve Infantry Company,ר
104ר,GALIL,infantry,40,40x20,,Reserve Infantry Company,ר
105ר,FN MAG,machine gun,40,40x20,,Reserve Infantry Company,ר
106ר,FN MAG,machine gun,40,40x20,,Reserve Infantry Company,ר
107ר,FN MAG,machine gun,40,40x20,,Reserve Infantry Company,ר
108ר,RPG-7,anti-tank,20,20x20,,Reserve Infantry Company,ר
109ר,RPG-7,anti-tank,20,20x20,,Reserve Infantry Company,ר
110ר,RPG-7,anti-tank,20,20x20,,Reserve Infantry Company,ר
111ר,M47 DRAGON,anti-tank,20,20x20,,Reserve Infantry Company,ר
112ר,52MM,mortar,20,20x20,,Reserve Infantry Company,ר
113ר,M113 ZELDA,armored personnel carrier,20,20x30,,Reserve Infantry Company,ר
114ר,M113 ZELDA,armored personnel carrier,20,20x30,,Reserve Infantry Company,ר
115ר,M113 ZELDA,armored personnel carrier,20,20x30,,Reserve Infantry Company,ר
116ר,M113 ZELDA,armored personnel carrier,20,20x30,,Reserve Infantry Company,ר
201ר,GALIL,infantry,40,40x20,,Reserve Infantry Company,ר
202ר,GALIL,infantry,40,40x20,,Reserve Infantry Company,ר
203ר,GALIL,infantry,40,40x20,,Reserve Infantry Company,ר
204ר,GALIL,infantry,40,40x20,,Reserve Infantry Company,ר
205ר,FN MAG,machine gun,40,40x20,,Reserve Infantry Company,ר
206ר,FN MAG,machine gun,40,40x20,,Reserve Infantry Company,ר
207ר,FN MAG,machine gun,40,40x20,,Reserve Infantry Company,ר
208ר,RPG-7,anti-tank,20,20x20,,Reserve Infantry Company,ר
209ר,RPG-7,anti-tank,20,20x20,,Reserve Infantry Company,ר
210ר,RPG-7,anti-tank,20,20x20,,Reserve Infantry Company,ר
211ר,M47 DRAGON,anti-tank,20,20x20,,Reserve Infantry Company,ר
212ר,52MM,mortar,20,20x20,,Reserve Infantry Company,ר
213ר,M113 ZELDA,armored personnel carrier,20,20x30,,Reserve Infantry Company,ר
214ר,M113 ZELDA,armored personnel carrier,20,20x30,,Reserve Infantry Company,ר
215ר,M113 ZELDA,armored personnel carrier,20,20x30,,Reserve Infantry Company,ר
216ר,M113 ZELDA,armored personnel carrier,20,20x30,,Reserve Infantry Company,ר
301ר,GALIL,infantry,40,40x20,,Reserve Infantry Company,ר
302ר,GALIL,infantry,40,40x20,,Reserve Infantry Company,ר
303ר,GALIL,infantry,40,40x20,,Reserve Infantry Company,ר
304ר,GALIL,infantry,40,40x20,,Reserve Infantry Company,ר
305ר,FN MAG,machine gun,40,40x20,,Reserve Infantry Company,ר
306ר,FN MAG,machine gun,40,40x20,,Reserve Infantry Company,ר
307ר,FN MAG,machine gun,40,40x20,,Reserve Infantry Company,ר
308ר,RPG-7,anti-tank,20,20x20,,Reserve Infantry Company,ר
309ר,RPG-7,anti-tank,20,20x20,,Reserve Infantry Company,ר
310ר,RPG-7,anti-tank,20,20x20,,Reserve Infantry Company,ר
311ר,M47 DRAGON,anti-tank,20,20x20,,Reserve Infantry Company,ר
312ר,52MM,mortar,20,20x20,,Reserve Infantry Company,ר
313ר,M113 ZELDA,armored personnel carrier,20,20x30,,Reserve Infantry Company,ר
314ר,M113 ZELDA,armored personnel carrier,20,20x30,,Reserve Infantry Company,ר
315ר,M113 ZELDA,armored personnel carrier,20,20x30,,Reserve Infantry Company,ר
316ר,M113 ZELDA,armored personnel carrier,20,20x30,,Reserve Infantry Company,ר
401ר,MERKAVA 1,armor,20,20x40,,Reserve Infantry Company,ר
402ר,MERKAVA 1,armor,20,20x40,,Reserve Infantry Company,ר
403ר,MERKAVA 1,armor,20,20x40,,Reserve Infantry Company,ר
404ר,MERKAVA 2,armor,20,20x40,,Reserve Infantry Company,ר
405ר,MERKAVA 2,armor,20,20x40,,Reserve Infantry Company,ר
406ר,MERKAVA 2,armor,20,20x40,,Reserve Infantry Company,ר
407ר,MERKAVA 3,armor,20,20x40,,Reserve Infantry Company,ר
408ר,MERKAVA 3,armor,20,20x40,,Reserve Infantry Company,ר
409ר,MERKAVA 3,armor,20,20x40,,Reserve Infantry Company,ר
410ר,MAGACH 6,armor,20,20x40,,Reserve Infantry Company,ר
411ר,MAGACH 6,armor,20,20x40,,Reserve Infantry Company,ר
412ר,MAGACH 6,armor,20,20x40,,Reserve Infantry Company,ר
413ר,MAGACH 6 BLAZER,armor,20,20x40,,Reserve Infantry Company,ר
414ר,MAGACH 6 BLAZER,armor,20,20x40,,Reserve Infantry Company,ר
415ר,MAGACH 6 BLAZER,armor,20,20x40,,Reserve Infantry Company,ר
416ר,SHO'T BLAZER,armor,20,20x40,,Reserve Infantry Company,ר
417ר,SHO'T BLAZER,armor,20,20x40,,Reserve Infantry Company,ר
418ר,SHO'T BLAZER,armor,20,20x40,,Reserve Infantry Company,ר
501ר,M125,self-propelled mortar,20,20x30,,Reserve Infantry Company,ר
502ר,M125,self-propelled mortar,20,20x30,,Reserve Infantry Company,ר
503ר,M125,self-propelled mortar,20,20x30,,Reserve Infantry Company,ר
601ר,M150,anti-tank,20,20x30,,Reserve Infantry Company,ר
602ר,M150,anti-tank,20,20x30,,Reserve Infantry Company,ר
603ר,JEEP,wheeled anti-tank,20,20x30,,Reserve Infantry Company,ר
604ר,JEEP,wheeled anti-tank,20,20x30,,Reserve Infantry Company,ר
605ר,JEEP,wheeled anti-tank,20,20x30,,Reserve Infantry Company,ר
606ר,JEEP,wheeled anti-tank,20,20x30,,Reserve Infantry Company,ר
001ש,GALIL,infantry,20,20x20,true,Reserve Infantry Company,ש
002ש,M113 ZELDA,armored personnel carrier,20,20x30,,Reserve Infantry Company,ש
101ש,GALIL,infantry,40,40x20,,Reserve Infantry Company,ש
102ש,GALIL,infantry,40,40x20,,Reserve Infantry Company,ש
103ש,GALIL,infantry,40,40x20,,Reserve Infantry Company,ש
104ש,GALIL,infantry,40,40x20,,Reserve Infantry Company,ש
105ש,FN MAG,machine gun,40,40x20,,Reserve Infantry Company,ש
106ש,FN MAG,machine gun,40,40x20,,Reserve Infantry Company,ש
107ש,FN MAG,machine gun,40,40x20,,Reserve Infantry Company,ש
108ש,RPG-7,anti-tank,20,20x20,,Reserve Infantry Company,ש
109ש,RPG-7,anti-tank,20,20x20,,Reserve Infantry Company,ש
110ש,RPG-7,anti-tank,20,20x20,,Reserve Infantry Company,ש
111ש,M47 DRAGON,anti-tank,20,20x20,,Reserve Infantry Company,ש
112ש,52MM,mortar,20,20x20,,Reserve Infantry Company,ש
113ש,M113 ZELDA,armored personnel carrier,20,20x30,,Reserve Infantry Company,ש
114ש,M113 ZELDA,armored personnel carrier,20,20x30,,Reserve Infantry Company,ש
115ש,M113 ZELDA,armored personnel carrier,20,20x30,,Reserve Infantry Company,ש
116ש,M113 ZELDA,armored personnel carrier,20,20x30,,Reserve Infantry Company,ש
201ש,GALIL,infantry,40,40x20,,Reserve Infantry Company,ש
202ש,GALIL,infantry,40,40x20,,Reserve Infantry Company,ש
203ש,GALIL,infantry,40,40x20,,Reserve Infantry Company,ש
204ש,GALIL,infantry,40,40x20,,Reserve Infantry Company,ש
205ש,FN MAG,machine gun,40,40x20,,Reserve Infantry Company,ש
206ש,FN MAG,machine gun,40,40x20,,Reserve Infantry Company,ש
207ש,FN MAG,machine gun,40,40x20,,Reserve Infantry Company,ש
208ש,RPG-7,anti-tank,20,20x20,,Reserve Infantry Company,ש
209ש,RPG-7,anti-tank,20,20x20,,Reserve Infantry Company,ש
210ש,RPG-7,anti-tank,20,20x20,,Reserve Infantry Company,ש
211ש,M47 DRAGON,anti-tank,20,20x20,,Reserve Infantry Company,ש
212ש,52MM,mortar,20,20x20,,Reserve Infantry Company,ש
213ש,M113 ZELDA,armored personnel carrier,20,20x30,,Reserve Infantry Company,ש
214ש,M113 ZELDA,armored personnel carrier,20,20x30,,Reserve Infantry Company,ש
215ש,M113 ZELDA,armored personnel carrier,20,20x30,,Reserve Infantry Company,ש
216ש,M113 ZELDA,armored personnel carrier,20,20x30,,Reserve Infantry Company,ש
301ש,GALIL,infantry,40,40x20,,Reserve Infantry Company,ש
302ש,GALIL,infantry,40,40x20,,Reserve Infantry Company,ש
303ש,GALIL,infantry,40,40x20,,Reserve Infantry Company,ש
304ש,GALIL,infantry,40,40x20,,Reserve Infantry Company,ש
305ש,FN MAG,machine gun,40,40x20,,Reserve Infantry Company,ש
306ש,FN MAG,machine gun,40,40x20,,Reserve Infantry Company,ש
307ש,FN MAG,machine gun,40,40x20,,Reserve Infantry Company,ש
308ש,RPG-7,anti-tank,20,20x20,,Reserve Infantry Company,ש
309ש,RPG-7,anti-tank,20,20x20,,Reserve Infantry Company,ש
310ש,RPG-7,anti-tank,20,20x20,,Reserve Infantry Company,ש
311ש,M47 DRAGON,anti-tank,20,20x20,,Reserve Infantry Company,ש
312ש,52MM,mortar,20,20x20,,Reserve Infantry Company,ש
313ש,M113 ZELDA,armored personnel carrier,20,20x30,,Reserve Infantry Company,ש
314ש,M113 ZELDA,armored personnel carrier,20,20x30,,Reserve Infantry Company,ש
315ש,M113 ZELDA,armored personnel carrier,20,20x30,,Reserve Infantry Company,ש
316ש,M113 ZELDA,armored personnel carrier,20,20x30,,Reserve Infantry Company,ש
401ש,MERKAVA 1,armor,20,20x40,,Reserve Infantry Company,ש
402ש,MERKAVA 1,armor,20,20x40,,Reserve Infantry Company,ש
403ש,MERKAVA 1,armor,20,20x40,,Reserve Infantry Company,ש
404ש,MERKAVA 2,armor,20,20x40,,Reserve Infantry Company,ש
405ש,MERKAVA 2,armor,20,20x40,,Reserve Infantry Company,ש
406ש,MERKAVA 2,armor,20,20x40,,Reserve Infantry Company,ש
407ש,MERKAVA 3,armor,20,20x40,,Reserve Infantry Company,ש
408ש,MERKAVA 3,armor,20,20x40,,Reserve Infantry Company,ש
409ש,MERKAVA 3,armor,20,20x40,,Reserve Infantry Company,ש
410ש,MAGACH 6,armor,20,20x40,,Reserve Infantry Company,ש
411ש,MAGACH 6,armor,20,20x40,,Reserve Infantry Company,ש
412ש,MAGACH 6,armor,20,20x40,,Reserve Infantry Company,ש
413ש,MAGACH 6 BLAZER,armor,20,20x40,,Reserve Infantry Company,ש
414ש,MAGACH 6 BLAZER,armor,20,20x40,,Reserve Infantry Company,ש
415ש,MAGACH 6 BLAZER,armor,20,20x40,,Reserve Infantry Company,ש
416ש,SHO'T BLAZER,armor,20,20x40,,Reserve Infantry Company,ש
417ש,SHO'T BLAZER,armor,20,20x40,,Reserve Infantry Company,ש
418ש,SHO'T BLAZER,armor,20,20x40,,Reserve Infantry Company,ש
501ש,M125,self-propelled mortar,20,20x30,,Reserve Infantry Company,ש
502ש,M125,self-propelled mortar,20,20x30,,Reserve Infantry Company,ש
503ש,M125,self-propelled mortar,20,20x30,,Reserve Infantry Company,ש
601ש,M150,anti-tank,20,20x30,,Reserve Infantry Company,ש
602ש,M150,anti-tank,20,20x30,,Reserve Infantry Company,ש
603ש,JEEP,wheeled anti-tank,20,20x30,,Reserve Infantry Company,ש
604ש,JEEP,wheeled anti-tank,20,20x30,,Reserve Infantry Company,ש
605ש,JEEP,wheeled anti-tank,20,20x30,,Reserve Infantry Company,ש
606ש,JEEP,wheeled anti-tank,20,20x30,,Reserve Infantry Company,ש
001ת,GALIL,infantry,20,20x20,true,Paratrooper Company,ת
002ת,M113 ZELDA,armored personnel carrier,20,20x30,,Paratrooper Company,ת
002ת,UH-1,utility helicopter,20,20x40,,Paratrooper Company,ת
101ת,GALIL,infantry,40,40x20,,Paratrooper Company,ת
102ת,GALIL,infantry,40,40x20,,Paratrooper Company,ת
103ת,GALIL,infantry,40,40x20,,Paratrooper Company,ת
104ת,GALIL,infantry,40,40x20,,Paratrooper Company,ת
105ת,FN MAG,machine gun,40,40x20,,Paratrooper Company,ת
106ת,FN MAG,machine gun,40,40x20,,Paratrooper Company,ת
107ת,FN MAG,machine gun,40,40x20,,Paratrooper Company,ת
108ת,RPG-7,anti-tank,20,20x20,,Paratrooper Company,ת
109ת,RPG-7,anti-tank,20,20x20,,Paratrooper Company,ת
110ת,RPG-7,anti-tank,20,20x20,,Paratrooper Company,ת
111ת,M47 DRAGON,anti-tank,20,20x20,,Paratrooper Company,ת
112ת,52MM,mortar,20,20x20,,Paratrooper Company,ת
113ת,M113 ZELDA,armored personnel carrier,20,20x30,,Paratrooper Company,ת
114ת,M113 ZELDA,armored personnel carrier,20,20x30,,Paratrooper Company,ת
115ת,M113 ZELDA,armored personnel carrier,20,20x30,,Paratrooper Company,ת
116ת,M113 ZELDA,armored personnel carrier,20,20x30,,Paratrooper Company,ת
113ת,UH-1,utility helicopter,20,20x40,,Paratrooper Company,ת
114ת,UH-1,utility helicopter,20,20x40,,Paratrooper Company,ת
115ת,UH-1,utility helicopter,20,20x40,,Paratrooper Company,ת
116ת,UH-1,utility helicopter,20,20x40,,Paratrooper Company,ת
113ת,CH-53 YAS'UR,utility helicopter,20,20x40,,Paratrooper Company,ת
114ת,CH-53 YAS'UR,utility helicopter,20,20x40,,Paratrooper Company,ת
201ת,GALIL,infantry,40,40x20,,Paratrooper Company,ת
202ת,GALIL,infantry,40,40x20,,Paratrooper Company,ת
203ת,GALIL,infantry,40,40x20,,Paratrooper Company,ת
204ת,GALIL,infantry,40,40x20,,Paratrooper Company,ת
205ת,FN MAG,machine gun,40,40x20,,Paratrooper Company,ת
206ת,FN MAG,machine gun,40,40x20,,Paratrooper Company,ת
207ת,FN MAG,machine gun,40,40x20,,Paratrooper Company,ת
208ת,RPG-7,anti-tank,20,20x20,,Paratrooper Company,ת
209ת,RPG-7,anti-tank,20,20x20,,Paratrooper Company,ת
210ת,RPG-7,anti-tank,20,20x20,,Paratrooper Company,ת
211ת,M47 DRAGON,anti-tank,20,20x20,,Paratrooper Company,ת
212ת,52MM,mortar,20,20x20,,Paratrooper Company,ת
213ת,M113 ZELDA,armored personnel carrier,20,20x30,,Paratrooper Company,ת
214ת,M113 ZELDA,armored personnel carrier,20,20x30,,Paratrooper Company,ת
215ת,M113 ZELDA,armored personnel carrier,20,20x30,,Paratrooper Company,ת
216ת,M113 ZELDA,armored personnel carrier,20,20x30,,Paratrooper Company,ת
213ת,UH-1,utility helicopter,20,20x40,,Paratrooper Company,ת
214ת,UH-1,utility helicopter,20,20x40,,Paratrooper Company,ת
215ת,UH-1,utility helicopter,20,20x40,,Paratrooper Company,ת
216ת,UH-1,utility helicopter,20,20x40,,Paratrooper Company,ת
213ת,CH-53 YAS'UR,utility helicopter,20,20x40,,Paratrooper Company,ת
214ת,CH-53 YAS'UR,utility helicopter,20,20x40,,Paratrooper Company,ת
301ת,GALIL,infantry,40,40x20,,Paratrooper Company,ת
302ת,GALIL,infantry,40,40x20,,Paratrooper Company,ת
303ת,GALIL,infantry,40,40x20,,Paratrooper Company,ת
304ת,GALIL,infantry,40,40x20,,Paratrooper Company,ת
305ת,FN MAG,machine gun,40,40x20,,Paratrooper Company,ת
306ת,FN MAG,machine gun,40,40x20,,Paratrooper Company,ת
307ת,FN MAG,machine gun,40,40x20,,Paratrooper Company,ת
308ת,RPG-7,anti-tank,20,20x20,,Paratrooper Company,ת
309ת,RPG-7,anti-tank,20,20x20,,Paratrooper Company,ת
310ת,RPG-7,anti-tank,20,20x20,,Paratrooper Company,ת
311ת,M47 DRAGON,anti-tank,20,20x20,,Paratrooper Company,ת
312ת,52MM,mortar,20,20x20,,Paratrooper Company,ת
313ת,M113 ZELDA,armored personnel carrier,20,20x30,,Paratrooper Company,ת
314ת,M113 ZELDA,armored personnel carrier,20,20x30,,Paratrooper Company,ת
315ת,M113 ZELDA,armored personnel carrier,20,20x30,,Paratrooper Company,ת
316ת,M113 ZELDA,armored personnel carrier,20,20x30,,Paratrooper Company,ת
313ת,UH-1,utility helicopter,20,20x40,,Paratrooper Company,ת
314ת,UH-1,utility helicopter,20,20x40,,Paratrooper Company,ת
315ת,UH-1,utility helicopter,20,20x40,,Paratrooper Company,ת
316ת,UH-1,utility helicopter,20,20x40,,Paratrooper Company,ת
313ת,CH-53 YAS'UR,utility helicopter,20,20x40,,Paratrooper Company,ת
314ת,CH-53 YAS'UR,utility helicopter,20,20x40,,Paratrooper Company,ת
401ת,MERKAVA 1,armor,20,20x40,,Paratrooper Company,ת
402ת,MERKAVA 1,armor,20,20x40,,Paratrooper Company,ת
403ת,MERKAVA 1,armor,20,20x40,,Paratrooper Company,ת
404ת,MERKAVA 2,armor,20,20x40,,Paratrooper Company,ת
405ת,MERKAVA 2,armor,20,20x40,,Paratrooper Company,ת
406ת,MERKAVA 2,armor,20,20x40,,Paratrooper Company,ת
407ת,MERKAVA 3,armor,20,20x40,,Paratrooper Company,ת
408ת,MERKAVA 3,armor,20,20x40,,Paratrooper Company,ת
409ת,MERKAVA 3,armor,20,20x40,,Paratrooper Company,ת
410ת,MAGACH 6,armor,20,20x40,,Paratrooper Company,ת
411ת,MAGACH 6,armor,20,20x40,,Paratrooper Company,ת
412ת,MAGACH 6,armor,20,20x40,,Paratrooper Company,ת
413ת,MAGACH 6 BLAZER,armor,20,20x40,,Paratrooper Company,ת
414ת,MAGACH 6 BLAZER,armor,20,20x40,,Paratrooper Company,ת
415ת,MAGACH 6 BLAZER,armor,20,20x40,,Paratrooper Company,ת
416ת,SHO'T BLAZER,armor,20,20x40,,Paratrooper Company,ת
417ת,SHO'T BLAZER,armor,20,20x40,,Paratrooper Company,ת
418ת,SHO'T BLAZER,armor,20,20x40,,Paratrooper Company,ת
501ת,M125,self-propelled mortar,20,20x30,,Paratrooper Company,ת
502ת,M125,self-propelled mortar,20,20x30,,Paratrooper Company,ת
503ת,M125,self-propelled mortar,20,20x30,,Paratrooper Company,ת
601ת,JEEP,wheeled anti-tank,20,20x30,,Paratrooper Company,ת
602ת,JEEP,wheeled anti-tank,20,20x30,,Paratrooper Company,ת
603ת,JEEP,wheeled anti-tank,20,20x30,,Paratrooper Company,ת
604ת,JEEP,wheeled anti-tank,20,20x30,,Paratrooper Company,ת
605ת,RABBI,wheeled anti-tank,20,20x30,,Paratrooper Company,ת
606ת,RABBI,wheeled anti-tank,20,20x30,,Paratrooper Company,ת
607ת,RABBI,wheeled anti-tank,20,20x30,,Paratrooper Company,ת
608ת,RABBI,wheeled anti-tank,20,20x30,,Paratrooper Company,ת
609ת,UH-1,utility helicopter,20,20x40,,Paratrooper Company,ת
610ת,UH-1,utility helicopter,20,20x40,,Paratrooper Company,ת
611ת,M150,anti-tank,20,20x30,,Paratrooper Company,ת
612ת,M150,anti-tank,20,20x30,,Paratrooper Company,ת
001ך,GALIL,infantry,20,20x20,true,Paratrooper Company,ך
002ך,M113 ZELDA,armored personnel carrier,20,20x30,,Paratrooper Company,ך
002ך,UH-1,utility helicopter,20,20x40,,Paratrooper Company,ך
101ך,GALIL,infantry,40,40x20,,Paratrooper Company,ך
102ך,GALIL,infantry,40,40x20,,Paratrooper Company,ך
103ך,GALIL,infantry,40,40x20,,Paratrooper Company,ך
104ך,GALIL,infantry,40,40x20,,Paratrooper Company,ך
105ך,FN MAG,machine gun,40,40x20,,Paratrooper Company,ך
106ך,FN MAG,machine gun,40,40x20,,Paratrooper Company,ך
107ך,FN MAG,machine gun,40,40x20,,Paratrooper Company,ך
108ך,RPG-7,anti-tank,20,20x20,,Paratrooper Company,ך
109ך,RPG-7,anti-tank,20,20x20,,Paratrooper Company,ך
110ך,RPG-7,anti-tank,20,20x20,,Paratrooper Company,ך
111ך,M47 DRAGON,anti-tank,20,20x20,,Paratrooper Company,ך
112ך,52MM,mortar,20,20x20,,Paratrooper Company,ך
113ך,M113 ZELDA,armored personnel carrier,20,20x30,,Paratrooper Company,ך
114ך,M113 ZELDA,armored personnel carrier,20,20x30,,Paratrooper Company,ך
115ך,M113 ZELDA,armored personnel carrier,20,20x30,,Paratrooper Company,ך
116ך,M113 ZELDA,armored personnel carrier,20,20x30,,Paratrooper Company,ך
113ך,UH-1,utility helicopter,20,20x40,,Paratrooper Company,ך
114ך,UH-1,utility helicopter,20,20x40,,Paratrooper Company,ך
115ך,UH-1,utility helicopter,20,20x40,,Paratrooper Company,ך
116ך,UH-1,utility helicopter,20,20x40,,Paratrooper Company,ך
113ך,CH-53 YAS'UR,utility helicopter,20,20x40,,Paratrooper Company,ך
114ך,CH-53 YAS'UR,utility helicopter,20,20x40,,Paratrooper Company,ך
201ך,GALIL,infantry,40,40x20,,Paratrooper Company,ך
202ך,GALIL,infantry,40,40x20,,Paratrooper Company,ך
203ך,GALIL,infantry,40,40x20,,Paratrooper Company,ך
204ך,GALIL,infantry,40,40x20,,Paratrooper Company,ך
205ך,FN MAG,machine gun,40,40x20,,Paratrooper Company,ך
206ך,FN MAG,machine gun,40,40x20,,Paratrooper Company,ך
207ך,FN MAG,machine gun,40,40x20,,Paratrooper Company,ך
208ך,RPG-7,anti-tank,20,20x20,,Paratrooper Company,ך
209ך,RPG-7,anti-tank,20,20x20,,Paratrooper Company,ך
210ך,RPG-7,anti-tank,20,20x20,,Paratrooper Company,ך
211ך,M47 DRAGON,anti-tank,20,20x20,,Paratrooper Company,ך
212ך,52MM,mortar,20,20x20,,Paratrooper Company,ך
213ך,M113 ZELDA,armored personnel carrier,20,20x30,,Paratrooper Company,ך
214ך,M113 ZELDA,armored personnel carrier,20,20x30,,Paratrooper Company,ך
215ך,M113 ZELDA,armored personnel carrier,20,20x30,,Paratrooper Company,ך
216ך,M113 ZELDA,armored personnel carrier,20,20x30,,Paratrooper Company,ך
213ך,UH-1,utility helicopter,20,20x40,,Paratrooper Company,ך
214ך,UH-1,utility helicopter,20,20x40,,Paratrooper Company,ך
215ך,UH-1,utility helicopter,20,20x40,,Paratrooper Company,ך
216ך,UH-1,utility helicopter,20,20x40,,Paratrooper Company,ך
213ך,CH-53 YAS'UR,utility helicopter,20,20x40,,Paratrooper Company,ך
214ך,CH-53 YAS'UR,utility helicopter,20,20x40,,Paratrooper Company,ך
301ך,GALIL,infantry,40,40x20,,Paratrooper Company,ך
302ך,GALIL,infantry,40,40x20,,Paratrooper Company,ך
303ך,GALIL,infantry,40,40x20,,Paratrooper Company,ך
304ך,GALIL,infantry,40,40x20,,Paratrooper Company,ך
305ך,FN MAG,machine gun,40,40x20,,Paratrooper Company,ך
306ך,FN MAG,machine gun,40,40x20,,Paratrooper Company,ך
307ך,FN MAG,machine gun,40,40x20,,Paratrooper Company,ך
308ך,RPG-7,anti-tank,20,20x20,,Paratrooper Company,ך
309ך,RPG-7,anti-tank,20,20x20,,Paratrooper Company,ך
310ך,RPG-7,anti-tank,20,20x20,,Paratrooper Company,ך
311ך,M47 DRAGON,anti-tank,20,20x20,,Paratrooper Company,ך
312ך,52MM,mortar,20,20x20,,Paratrooper Company,ך
313ך,M113 ZELDA,armored personnel carrier,20,20x30,,Paratrooper Company,ך
314ך,M113 ZELDA,armored personnel carrier,20,20x30,,Paratrooper Company,ך
315ך,M113 ZELDA,armored personnel carrier,20,20x30,,Paratrooper Company,ך
316ך,M113 ZELDA,armored personnel carrier,20,20x30,,Paratrooper Company,ך
313ך,UH-1,utility helicopter,20,20x40,,Paratrooper Company,ך
314ך,UH-1,utility helicopter,20,20x40,,Paratrooper Company,ך
315ך,UH-1,utility helicopter,20,20x40,,Paratrooper Company,ך
316ך,UH-1,utility helicopter,20,20x40,,Paratrooper Company,ך
313ך,CH-53 YAS'UR,utility helicopter,20,20x40,,Paratrooper Company,ך
314ך,CH-53 YAS'UR,utility helicopter,20,20x40,,Paratrooper Company,ך
401ך,MERKAVA 1,armor,20,20x40,,Paratrooper Company,ך
402ך,MERKAVA 1,armor,20,20x40,,Paratrooper Company,ך
403ך,MERKAVA 1,armor,20,20x40,,Paratrooper Company,ך
404ך,MERKAVA 2,armor,20,20x40,,Paratrooper Company,ך
405ך,MERKAVA 2,armor,20,20x40,,Paratrooper Company,ך
406ך,MERKAVA 2,armor,20,20x40,,Paratrooper Company,ך
407ך,MERKAVA 3,armor,20,20x40,,Paratrooper Company,ך
408ך,MERKAVA 3,armor,20,20x40,,Paratrooper Company,ך
409ך,MERKAVA 3,armor,20,20x40,,Paratrooper Company,ך
410ך,MAGACH 6,armor,20,20x40,,Paratrooper Company,ך
411ך,MAGACH 6,armor,20,20x40,,Paratrooper Company,ך
412ך,MAGACH 6,armor,20,20x40,,Paratrooper Company,ך
413ך,MAGACH 6 BLAZER,armor,20,20x40,,Paratrooper Company,ך
414ך,MAGACH 6 BLAZER,armor,20,20x40,,Paratrooper Company,ך
415ך,MAGACH 6 BLAZER,armor,20,20x40,,Paratrooper Company,ך
416ך,SHO'T BLAZER,armor,20,20x40,,Paratrooper Company,ך
417ך,SHO'T BLAZER,armor,20,20x40,,Paratrooper Company,ך
418ך,SHO'T BLAZER,armor,20,20x40,,Paratrooper Company,ך
501ך,M125,self-propelled mortar,20,20x30,,Paratrooper Company,ך
502ך,M125,self-propelled mortar,20,20x30,,Paratrooper Company,ך
503ך,M125,self-propelled mortar,20,20x30,,Paratrooper Company,ך
601ך,JEEP,wheeled anti-tank,20,20x30,,Paratrooper Company,ך
